,indice,Id_producto,title,family_id,brand,origin,season,color,hexadecimal,top_type,adventurous,weather,print,style,fit,application,Nivel
928,928,42e6a13c-5d7b-4d9e-be71-efb396111f3d,Pckamala Tshirt noos,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND142,MAINSTREAM,9,black,000000,t-shirts,2,warm_season,smooth,casual,straight,freetime,2
929,929,504c0af1-45d3-460a-af0b-3c4f5c0f1760,Newport Scarf nude ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND133,OWN_PRODUCTION,9,blue_petrol,153668,,2,cold_season,miniprint,boho,,work,3
930,930,ece64a75-ad94-46ee-a3e1-848a8df43828,Icmarrakech Dress miniprint ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND89,MAINSTREAM,9,yellow,FFFF00,,2,warm,floral,boho,straight,freetime,1
931,931,468e0495-433e-454f-9b75-427982a4c5c8,Tube Skirt leather ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND32,OWN_PRODUCTION,9,brown,462C0E,,3,cold,smooth,boho,tight,freetime,1
932,932,f6e6ea96-b03b-4659-8f27-b166664deb4e,Golightly Jacket solid ,35405a7d-7018-440b-9d16-76206ac3e224,BRAND166,NO_MAINSTREAM,9,blue_dark,00008b,,2,cold_season,smooth,classic,straight,freetime,3
933,933,5a963441-f583-4131-914f-2ecf0983a31f,Pckarie Tshirt noos ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND142,MAINSTREAM,9,black,000000,sweaters,3,cold,smooth,boho,loose,freetime,2
934,934,c7273f7a-e7e8-4d90-8372-c92035e8b228,Fqfaviola Skirt printed ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND131,MAINSTREAM,9,khaki,666633,,3,warm_season,floral,boho,straight,work,1
935,935,59509316-d382-42bd-83aa-684a8eea91b7,High Jeans rise,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND134,MAINSTREAM,9,black,000000,,2,cold_season,smooth,street,tight,freetime,1
936,936,468e0495-433e-454f-9b75-427982a4c5c8,Tube Skirt leather ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND32,OWN_PRODUCTION,9,grey_dark,5F5E5E,,3,cold,smooth,boho,tight,freetime,1
937,937,908463c1-4137-4237-8cc4-1ad1c2717bc3,Caravana Jacket biker,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND39,MAINSTREAM,9,black,000000,,3,cold_season,smooth,street,tight,freetime,3
938,938,5f2ea83f-2bb6-4865-8e48-e1cce5e1d801,Jane Shirt off ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND130,MAINSTREAM,9,ecru,ECE9D6,shirt,2,warm_season,smooth,classic,straight,work,2
939,939,cbd140f8-e164-4c5a-89b9-a40f901ee469,Lidia Cardigan lace ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND134,MAINSTREAM,9,blue_dark,00008b,cardigan,2,warm,smooth,boho,loose,work,2
940,940,0f950e4e-18c7-4a93-bf0f-50f94a8a81c6,Rave Parka windstop ,35405a7d-7018-440b-9d16-76206ac3e224,BRAND112,NO_MAINSTREAM,9,khaki,666633,,2,warm_season,smooth,casual,straight,work,3
941,941,34402f73-5081-4ca7-8c99-042a2351a416,Scdollie Sweater pathwork ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND66,MAINSTREAM,9,khaki,666633,sweaters,2,cold_season,two_tone,street,straight,freetime,2
942,942,90d73dc9-8268-48fb-9637-d2ad962d76da,Vmdonnadina Skirt suede,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND102,MAINSTREAM,9,green_dark,164A0A,,3,cold_season,smooth,street,straight,freetime,1
943,943,d4227b80-ed1c-454a-804e-2f0d23ed267c,Tie Top sew ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND143,OWN_PRODUCTION,9,blue,000081,t-shirts,2,warm,smooth,casual,straight,freetime,2
944,944,2f801b39-f99d-47f4-abd5-8e6bdb409d02,Ties Top ycoo ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND25,WHOLE_SALE,9,black,000000,tops,2,cold_season,smooth,night,straight,night,2
945,945,63e872a6-118a-461e-82a2-ffbdca17f33e,Viofficiel Top strap ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND55,MAINSTREAM,9,black,000000,tops,2,warm_season,smooth,classic,tight,freetime,2
946,946,d4e912d1-df55-4dec-9b97-243e1734074b,Casual Sweatshirt esprit ,3087da56-5a27-4e58-aea7-1555c640f232,BRAND132,NO_MAINSTREAM,9,blue_dark,00008b,hoodies,2,cold_season,smooth,street,straight,freetime,2
947,947,1c882318-59de-4826-aae2-580faab24d4e,Cerise Shirt print ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND15,WHOLE_SALE,9,pink,FFC0CB,shirt,2,cold_season,liberty,classic,straight,work,2
948,948,8b30be61-1658-4c01-8607-3493c3da358b,Viblue Jacket noos,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,pink,FFC0CB,,3,cold_season,smooth,street,tight,freetime,3
949,949,8613849d-04db-41e9-b72e-8a6ea5979cac,Basic Shirt colors ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND15,WHOLE_SALE,9,brown,462C0E,shirt,2,cold_season,smooth,classic,straight,work,2
950,950,8613849d-04db-41e9-b72e-8a6ea5979cac,Basic Shirt colors ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND15,WHOLE_SALE,9,white,FFFFFF,shirt,2,cold_season,smooth,classic,straight,work,2
951,951,8e94941c-38d5-4e87-b686-5fd334a2e7af,Onllorca Parka spring,35405a7d-7018-440b-9d16-76206ac3e224,BRAND119,MAINSTREAM,9,green_dark,164A0A,,3,cold_season,smooth,casual,straight,freetime,3
952,952,1ee502a7-b096-42ca-9227-6afb0528d8d3,Onlcarrie Coat bonded ,74ba5e25-afd5-490b-a3a8-2175020c4487,BRAND119,MAINSTREAM,9,blue_dark,00008b,,2,cold_season,smooth,classic,straight,work,2
953,953,cb534e10-2459-4296-a208-cb898ca85cac,Sclilly Pant solid ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND66,MAINSTREAM,9,khaki,666633,,2,warm_season,smooth,boho,tight,freetime,1
954,954,dd0d477d-ce48-4fc4-ae09-30f589f01ed4,Daisy Dress long ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND54,MAINSTREAM,9,black,000000,,1,warm_season,floral,street,tight,freetime,1
955,955,ede8dbcc-8147-4d84-9f9d-f2fe3b264ec1,Vifilak Cardigan knit ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND55,MAINSTREAM,9,blue_light,87CEFA,cardigan,1,warm_season,smooth,classic,straight,freetime,2
956,956,1ee502a7-b096-42ca-9227-6afb0528d8d3,Onlcarrie Coat bonded ,74ba5e25-afd5-490b-a3a8-2175020c4487,BRAND119,MAINSTREAM,9,gray_light,D3D3D3,,2,cold_season,smooth,classic,straight,work,2
957,957,930291ab-1f53-4dfa-8313-e79c28151196,Denim Shirt tencel ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND151,NO_MAINSTREAM,9,blue,000081,shirt,2,warm_season,smooth,casual,straight,freetime,2
958,958,ba3d0c27-0e0b-4e7c-9c0a-21c07ea313f2,Onltamari Dress stripes ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND119,MAINSTREAM,9,black,000000,,2,warm_season,vertical_stripes,boho,straight,freetime,1
959,959,d9b82e5d-5aa6-4367-8613-3a2912dcafce,Lorena Shirt casual ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND173,PREMIUM,9,khaki,666633,t-shirts,2,warm,smooth,street,straight,freetime,2
960,960,d9b82e5d-5aa6-4367-8613-3a2912dcafce,Lorena Shirt casual ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND173,PREMIUM,9,black,000000,t-shirts,2,warm,smooth,street,straight,freetime,2
961,961,f7efe893-a315-4a06-96bd-75ae632a8ec9,Objbay Shirt print,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND101,NO_MAINSTREAM,9,black,000000,shirt,3,cold_season,animal_print,street,straight,work,2
962,962,4906e860-aed2-49ae-8d44-b0fb6870f741,Frhatre Coat outerwear ,74ba5e25-afd5-490b-a3a8-2175020c4487,BRAND35,MAINSTREAM,9,blue_dark,00008b,,2,cold_season,smooth,street,straight,freetime,2
963,963,f19eeed0-d537-4c7f-8dfa-5da554948df4,Carwilly Jeans reg ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND39,MAINSTREAM,9,black,000000,,2,cold_season,smooth,casual,tight,freetime,1
964,964,ede8dbcc-8147-4d84-9f9d-f2fe3b264ec1,Vifilak Cardigan knit ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND55,MAINSTREAM,9,green_light,BBE2AD,cardigan,1,warm_season,smooth,classic,straight,freetime,2
965,965,0a2e1d54-741d-4dc9-a08b-ec97429d874c,Bynonina Cardigan pocket,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND76,MAINSTREAM,9,yellow,FFFF00,cardigan,2,cold_season,smooth,minimal,straight,freetime,2
966,966,6d65c2b2-854c-436f-9a74-52680c24457a,Onllia Sweater knit ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND119,MAINSTREAM,9,orange,FFA500,sweaters,2,cold,horizontal_stripes,street,straight,freetime,2
967,967,57071a59-7ea9-407d-a832-2a45575b35fd,Blues Top majo ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND91,WHOLE_SALE,9,blue_dark,00008b,tops,2,warm,smooth,boho,straight,work,2
968,968,908463c1-4137-4237-8cc4-1ad1c2717bc3,Caravana Jacket biker,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND39,MAINSTREAM,9,orange,FFA500,,3,cold_season,smooth,street,tight,freetime,3
969,969,ede8dbcc-8147-4d84-9f9d-f2fe3b264ec1,Vifilak Cardigan knit ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND55,MAINSTREAM,9,coral,E65A5B,cardigan,1,warm_season,smooth,classic,straight,freetime,2
970,970,f8c0abd5-70e9-4189-a1c0-310fa29199a8,Shine Tshirt colors ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND58,WHOLE_SALE,9,khaki,666633,t-shirts,3,warm,smooth,night,loose,freetime,2
971,971,825fd038-89fc-4a4f-a545-4143a85c8605,Daphne Bag nude ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND133,OWN_PRODUCTION,9,khaki,666633,,2,warm_season,smooth,street,,freetime,3
972,972,c11e2bfb-988b-4c0d-b865-76c9884d4529,Mademoiselle Tshirt emijo ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND58,WHOLE_SALE,9,blue_dark,00008b,t-shirts,2,warm,smooth,casual,straight,freetime,2
973,973,e126db78-a5e7-4ba7-a42f-ab1e65e0fc06,Minidots Shirt buttons ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND58,WHOLE_SALE,9,black,000000,blouse,2,warm_season,polka_dot,boho,straight,work,2
974,974,c0b63086-b07c-4f22-b0ff-e0dd52dffbc2,Miniprints Skirt emijo ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND58,WHOLE_SALE,9,black,000000,,3,warm_season,polka_dot,boho,loose,work,1
975,975,0306c734-daf2-408a-958d-f12024cce49a,Johnson Shirt bohck ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND97,OWN_PRODUCTION,9,white,FFFFFF,shirt,3,cold_season,animal_print,street,straight,freetime,2
976,976,34eb0fe1-b0a3-487b-9d45-438e3fde74ab,Bocarthur Bag cow ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND97,OWN_PRODUCTION,9,brown,462C0E,,2,warm_season,smooth,boho,,freetime,3
977,977,c4217adc-19eb-4a15-9b83-1102074cf172,Dede Bag bohck ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND97,OWN_PRODUCTION,9,black,000000,,3,cold_season,smooth,boho,,freetime,3
978,978,c8e6aaa9-fa99-4619-b6ac-e5058950ff82,Eloha Tshirt desires ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND150,MAINSTREAM,9,black,000000,t-shirts,1,warm,smooth,street,tight,freetime,2
979,979,8dcf18c2-d259-4819-afb8-d17aa05aad55,Ludlow Scarf cahier ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND157,OWN_PRODUCTION,9,grey_dark,5F5E5E,,2,warm_season,checked,casual,,work,3
980,980,6c0699a7-bc32-49da-92bb-e0062b8c39a9,Edua Sweatshirt desires ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND150,MAINSTREAM,9,beige,DFC8B2,sweaters,2,cold,smooth,classic,straight,freetime,2
981,981,f0c05a5a-f180-440a-9a85-a87675cc539c,Ruched Top sleeve ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND54,MAINSTREAM,9,black,000000,tops,3,cold_season,smooth,classic,straight,freetime,2
982,982,735761e6-8f79-43c9-8279-a7af97fe00eb,Vilucy Tshirt fav ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND55,MAINSTREAM,9,blue_klein,0000FF,tops,2,warm_season,smooth,classic,straight,freetime,2
983,983,0373bba2-9fd5-4775-a309-ec41bdc8f025,Onlmirinda Pant basic ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND119,MAINSTREAM,9,nude,C7A2A2,,2,warm_season,smooth,boho,tight,freetime,1
984,984,fd183461-0e9d-4082-9ed8-abeb2fc6eb19,Shibrahi Top knit ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND163,NO_MAINSTREAM,9,green_dark,164A0A,tops,2,warm_season,smooth,boho,tight,work,2
985,985,84a006da-9461-4700-92a8-d15c59a84c35,Sew Skirt denim ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND143,OWN_PRODUCTION,9,blue_dark,00008b,,3,warm_season,smooth,casual,straight,freetime,1
986,986,07d89748-dce3-47c0-a247-8a981e52f7cd,Ante Jacket ycoo ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND25,WHOLE_SALE,9,camel,C19A6B,,2,cold_season,smooth,street,straight,freetime,3
987,987,07d89748-dce3-47c0-a247-8a981e52f7cd,Ante Jacket ycoo ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND25,WHOLE_SALE,9,blue_dark,00008b,,2,cold_season,smooth,street,straight,freetime,3
988,988,07d89748-dce3-47c0-a247-8a981e52f7cd,Ante Jacket ycoo ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND25,WHOLE_SALE,9,green_dark,164A0A,,2,cold_season,smooth,street,straight,freetime,3
989,989,21be4fb3-2947-4385-b48c-df4ae09ec53d,Sheer Shirt stripe ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND160,NO_MAINSTREAM,9,white,FFFFFF,t-shirts,2,warm,horizontal_stripes,minimal,straight,work,2
990,990,2790a572-c48a-4d12-8c2d-e65d323647f7,Carbernie Sweater round ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND39,MAINSTREAM,9,grey_dark,5F5E5E,sweaters,2,cold,smooth,boho,loose,work,2
991,991,145105bb-dfb2-404b-959d-4d50e378896b,Buttons Sweatshirt colors ,3087da56-5a27-4e58-aea7-1555c640f232,BRAND60,WHOLE_SALE,9,beige,DFC8B2,hoodies,2,cold_season,smooth,classic,straight,freetime,2
992,992,c758b3b3-2c75-4f97-9e54-c3324a9c2b78,Carbetty Pant wide ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND39,MAINSTREAM,9,green_dark,164A0A,,2,warm_season,smooth,boho,loose,work,1
993,993,998675aa-7fbf-41a6-934c-1dbe157b122c,Couture Shirt print ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND72,WHOLE_SALE,9,white,FFFFFF,blouse,3,warm_season,checked,classic,straight,freetime,2
994,994,826a37e6-903e-439b-b323-29891ef11e1c,Eyes Shirt printed ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND58,WHOLE_SALE,9,rust,B94600,shirt,3,cold_season,retro,classic,straight,work,2
995,995,a858b304-860f-4e30-a926-8541081698ac,Emil Pant summ ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND58,WHOLE_SALE,9,khaki,666633,,3,warm_season,,boho,loose,freetime,1
996,996,8613eb69-06d6-4d7f-ae34-5ff3cb3cd858,Onsuzana Pullover knit ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND119,MAINSTREAM,9,blue_dark,00008b,sweaters,3,cold_season,horizontal_stripes,classic,straight,work,2
997,997,2cb3725d-b5bc-4088-9611-3597eabef4f2,Ferial Top majolica,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND91,WHOLE_SALE,9,green,008000,tops,2,warm,smooth,boho,straight,freetime,2
998,998,4364b715-c940-4b5b-861a-c90391517b8b,Eliza Jacket denim ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND132,NO_MAINSTREAM,9,blue_light,87CEFA,,2,warm_season,smooth,casual,tight,freetime,3
999,999,3b6383b4-e05c-4d5a-9c7c-d6b690784e38,Summ Tshirt nathael ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND11,WHOLE_SALE,9,white,FFFFFF,t-shirts,2,warm,smooth,boho,straight,work,2
1000,1000,4e148a68-c9cb-4501-bdbc-51c03b6133a7,Flowers Shirt season ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND99,WHOLE_SALE,9,rust,B94600,shirt,3,warm_season,floral,boho,straight,work,2
1001,1001,3fd8ecb9-e017-47c0-8b8b-9a4c63342124,Edly Tshirt desires ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND150,MAINSTREAM,9,grey,808080,t-shirts,2,warm_season,smooth,casual,straight,freetime,2
1002,1002,d1c698a5-85ea-4037-82d7-d3a39074575d,Vmmaren Tshirt button ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND102,MAINSTREAM,9,rust,B94600,t-shirts,2,warm,smooth,casual,loose,work,2
1003,1003,e2e653ea-fae0-4652-ab95-eaa4a49576fc,Revers Skirt onado ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND106,WHOLE_SALE,9,grey,808080,,3,warm_season,floral,street,tight,freetime,1
1004,1004,d6f65bc5-45f6-49b7-8d3b-4a7ea2964d75,Srblaze Shirt printed ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND78,NO_MAINSTREAM,9,mustand,DEB24C,shirt,2,warm_season,two_tone,boho,straight,work,2
1005,1005,6689246e-828b-4023-b680-1f6e15880d5c,Honey Shirt lined ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND83,MAINSTREAM,9,blue_light,87CEFA,shirt,2,cold_season,vertical_stripes,classic,straight,work,2
1006,1006,2845a931-d52a-434e-a47c-2e4067c27c0a,Toxiko Jeans colors ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND165,WHOLE_SALE,9,garnet,800000,,2,cold_season,smooth,casual,tight,freetime,1
1007,1007,88da9580-50f2-4e39-b200-d43b32527eeb,Asiel Shirt cerise ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND15,WHOLE_SALE,9,green,008000,shirt,3,warm_season,floral,boho,straight,work,2
1008,1008,ddebd99c-a64c-46e1-94e8-b2ac8a779c4e,Poppy Short gj ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND121,NO_MAINSTREAM,9,green,008000,,2,warm,smooth,casual,tight,freetime,1
1009,1009,8c6ec300-29ba-491e-8648-879e28eb35bd,Blish Jacket colors ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND7,WHOLE_SALE,9,beige,DFC8B2,,2,cold,smooth,classic,tight,work,3
1010,1010,41f41739-ae44-4904-b2bd-21a99d82ae8f,Emin Dress flax ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND111,NO_MAINSTREAM,9,blue_light,87CEFA,,2,warm,floral,boho,straight,work,1
1011,1011,54e96925-0eff-4e71-8010-0f8c20be7512,French Jeans denim ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND110,NO_MAINSTREAM,9,blue_dark,00008b,,2,warm_season,smooth,casual,tight,freetime,1
1012,1012,fb52db80-5789-47cc-b504-232ea94ce4f1,Neola Skirt twill ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND111,NO_MAINSTREAM,9,ecru,ECE9D6,,2,warm_season,smooth,boho,straight,work,1
1013,1013,8c6ec300-29ba-491e-8648-879e28eb35bd,Blish Jacket colors ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND7,WHOLE_SALE,9,blue_light,87CEFA,,2,cold,smooth,classic,tight,work,3
1014,1014,598ce1bc-5c0c-4bff-b195-2705aef7f5c7,Maf Sweater V ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND89,MAINSTREAM,9,grey,808080,cardigan,1,warm_season,smooth,classic,straight,freetime,2
1015,1015,8c38f4f4-241e-4ff7-834e-d5b7c03d400c,Srhannah Shirt solid ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND78,NO_MAINSTREAM,9,white,FFFFFF,shirt,2,warm_season,smooth,boho,loose,work,2
1016,1016,a912aa16-5738-4fe8-920d-b5d7878d843f,Tadney Shirt mix ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND131,MAINSTREAM,9,blue_dark,00008b,blouse,2,cold_season,floral,classic,straight,work,2
1017,1017,0cb6fead-d343-400c-bf5b-244c3bb1bd92,Saint Cardigan v-neck ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND152,NO_MAINSTREAM,9,yellow,FFFF00,cardigan,2,cold_season,smooth,classic,tight,work,2
1018,1018,4ce81093-6c27-457c-89ae-eb0c52ccdcd6,Random Skirt midi ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND54,MAINSTREAM,9,black,000000,,2,cold_season,miniprint,street,straight,work,1
1019,1019,5b476ca2-0d57-45fe-8166-fccdc7fff194,Junco Jackect kimono ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND133,OWN_PRODUCTION,9,ecru,ECE9D6,,2,warm,printed,boho,loose,freetime,3
1020,1020,57746ff7-297b-49ee-ac1b-7f80011086d2,Billion Top closet ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND167,OWN_PRODUCTION,9,black,000000,tops,2,warm,printed,boho,straight,work,2
1021,1021,02f02b75-d07a-4b2a-8eeb-90065eaf2958,Bell Tshirt desert ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND152,NO_MAINSTREAM,9,black,000000,t-shirts,1,warm,smooth,casual,straight,freetime,2
1022,1022,60cd06ec-0034-49e6-8407-ec3f9ca44a79,Emball Top nude ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND133,OWN_PRODUCTION,9,ecru,ECE9D6,tops,3,warm,smooth,boho,loose,freetime,2
1023,1023,882194c9-4f8a-46fa-a3b2-cf561e142862,Liam Top cerise ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,pink,FFC0CB,tops,3,warm,retro,boho,loose,work,2
1024,1024,bb93c103-9258-4ef5-85c8-98b244728c25,Muriel Top lace ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND115,NO_MAINSTREAM,9,grey_dark,5F5E5E,tops,3,warm,smooth,night,straight,night,2
1025,1025,d5e8cd2a-801b-4439-920c-190afcdea53e,Ditsy Top floral ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND54,MAINSTREAM,9,green,008000,blouse,2,warm_season,floral,boho,straight,work,2
1026,1026,168bd926-fa20-4deb-b967-5731c592d64c,Knitted Pant regular,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND132,NO_MAINSTREAM,9,white,FFFFFF,,2,warm_season,smooth,minimal,straight,work,1
1027,1027,a45fa3ff-46e1-4aae-958e-76697b6905d5,Scallop Cardigan edge ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND54,MAINSTREAM,9,ecru,ECE9D6,cardigan,2,cold_season,smooth,minimal,tight,work,2
1028,1028,0496def5-4d0a-4de9-8834-e4538e861ba4,Ribbon Top stitch ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND54,MAINSTREAM,9,grey,808080,sweaters,2,cold_season,,classic,tight,work,2
1029,1029,de8039de-85d5-465e-b913-ef901c56befb,Fqtilli Jacket olive ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND131,MAINSTREAM,9,camel,C19A6B,,2,warm_season,smooth,street,straight,work,3
1030,1030,87ac7444-ae50-40e7-890b-0ac52ae9b63c,Fqjone Sweater block ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND131,MAINSTREAM,9,green,008000,sweaters,2,cold,horizontal_stripes,classic,loose,work,2
1031,1031,75576053-819c-4d6d-97f1-67167e9943bb,Scdaniela Jacket blazer ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND66,MAINSTREAM,9,khaki,666633,,2,warm_season,smooth,classic,tight,work,3
1032,1032,bb93c103-9258-4ef5-85c8-98b244728c25,Muriel Top lace ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND115,NO_MAINSTREAM,9,brick,8e1d03,tops,3,warm,smooth,night,straight,night,2
1033,1033,06e254f2-9412-4002-b486-e585bf680c7a,Ycoo Shirt lines ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND25,WHOLE_SALE,9,white,FFFFFF,shirt,2,cold_season,checked,classic,straight,work,2
1034,1034,d1f7f72f-5e08-40b6-a78d-f09a98ee2ad8,Nmmaria Short paperback ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND40,NO_MAINSTREAM,9,camel,C19A6B,,3,warm,smooth,casual,loose,freetime,1
1035,1035,6f8a2f84-9ef6-411a-86b0-8c43e06fbd62,Visofina Short noos ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND55,MAINSTREAM,9,blue_light,87CEFA,,2,warm,smooth,classic,straight,work,1
1036,1036,39e74e32-d944-4122-b89a-53c4170877d9,Mia Top visco ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND115,NO_MAINSTREAM,9,black,000000,tops,2,warm,smooth,boho,straight,work,2
1037,1037,333d16e3-d8b8-4c43-903e-f6f1489085fd,Bylola Pant bylikke ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND76,MAINSTREAM,9,white,FFFFFF,,2,warm_season,smooth,boho,tight,work,1
1038,1038,127e0422-dd2e-4c62-bd1f-4584c40b03ac,Emba Dress nude T. L C. black,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND133,OWN_PRODUCTION,9,ecru,ECE9D6,,2,warm,smooth,boho,loose,freetime,1
1039,1039,127e0422-dd2e-4c62-bd1f-4584c40b03ac,Emba Dress nude T. L C. black,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND133,OWN_PRODUCTION,9,black,000000,,2,warm,smooth,boho,loose,freetime,1
1040,1040,39e74e32-d944-4122-b89a-53c4170877d9,Mia Top visco ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND115,NO_MAINSTREAM,9,khaki,666633,tops,2,warm,smooth,boho,straight,work,2
1041,1041,d1f7f72f-5e08-40b6-a78d-f09a98ee2ad8,Nmmaria Short paperback ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND40,NO_MAINSTREAM,9,green_dark,164A0A,,3,warm,smooth,casual,loose,freetime,1
1042,1042,533e3e92-3f21-4331-8f65-7feec2464b95,Vmeva Pant paperbag ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND102,MAINSTREAM,9,blue_light,87CEFA,,2,warm,smooth,casual,straight,freetime,1
